doctor_id,info,open_hours,lat,lng,adresa,title,doctor_url,kraj_id,okres,okres_id
65-36816591-A0001,"{'Druh': 'Pobočka verejnej lekárne', 'Identifikátor': '65-36816591-A0001', 'Miesto prevádzkovania': 'Kysucký Lieskovec\n72\n02334\nKysucký Lieskovec', 'Telefón': '+421 414231001', 'Prevádzkovateľ': 'Lekáreň ANNA MÁRIA, s.r.o.\nKalinov\n347\n02302\nKrásno nad Kysucou\nIČO: 36816591'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 7:30-15:30
Utorok: 7:30-15:30
Streda: 7:30-15:30
Štvrtok: 7:30-15:30
Piatok: 7:30-15:30
Sobota: zatvorené
Nedeľa: zatvorené",49.3374646,18.8113886,"Kysucký Lieskovec
72
02334
Kysucký Lieskovec",Lekáreň ANNA - MÁRIA - pobočka,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/kysucke-nove-mesto/lekaren-anna-maria-pobocka.html?page_id=3525,7,Kysucké,27
65-36717410-A0002,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36717410-A0002', 'Miesto prevádzkovania': 'Belanského\n297\n02401\nKysucké Nové Mesto', 'Telefón': '+421 414214598  (lek-lukas@dllekaren.sk)', 'Prevádzkovateľ': 'Kysucká lekárenská,s.r.o.\nBelanského\n297\n02401\nKysucké Nové Mesto\nIČO: 36717410'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 7:30-16:30
Utorok: 7:30-16:30
Streda: 7:30-16:30
Štvrtok: 7:30-16:30
Piatok: 7:30-16:30
Sobota: 8:00-12:00
Nedeľa: zatvorené",49.3024942,18.7865201,"Belanského
297
02401
Kysucké Nové Mesto",Lekáreň Sv. LUKÁŠA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/kysucke-nove-mesto/lekaren-sv.-lukasa.html?page_id=3492,7,Kysucké,27
65-36733741-A0002,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36733741-A0002', 'Miesto prevádzkovania': 'Kukučinova\n2739\n02401\nKysucké Nové Mesto', 'Telefón': '+421 414214908', 'Prevádzkovateľ': 'ABBAX, s.r.o.\nKysucký Lieskovec\n266\n02334\nKysucký Lieskovec\nIČO: 36733741'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 7:00-15:30
Utorok: 7:00-15:30
Streda: 7:00-15:30
Štvrtok: 7:00-15:30
Piatok: 7:00-15:30
Sobota: zatvorené
Nedeľa: zatvorené",49.3045305,18.7793551,"Kukučinova
2739
02401
Kysucké Nové Mesto",Lekáreň REGIA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/kysucke-nove-mesto/lekaren-regia.html?page_id=3466,7,Kysucké,27
65-36361631-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36361631-A0001', 'Miesto prevádzkovania': 'Belanského\n1356\n02401\nKysucké Nové Mesto', 'Telefón': '+421 414220544', 'Web': 'http://www.e-lekaren.sk', 'Prevádzkovateľ': 'Palmitas, s.r.o.\nMoyzesova\n1441\n02201\nČadca\nIČO: 36361631'}","Prevádzkovateľ platnosť od: 15.11.2021
Pondelok: 7:30-16:30
Utorok: 7:30-16:30
Streda: 7:30-16:30
Štvrtok: 7:30-16:30
Piatok: 7:30-16:30
Sobota: 8:00-12:00
Nedeľa: zatvorené",49.3006110,18.7846200,"Belanského
1356
02401
Kysucké Nové Mesto",Lekáreň NA ROHU,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/kysucke-nove-mesto/lekaren-na-rohu.html?page_id=3425,7,Kysucké,27
65-31634061-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-31634061-A0001', 'Miesto prevádzkovania': 'Belanského\n1345/79\n02401\nKysucké Nové Mesto', 'Telefón': '+421 414212246', 'Prevádzkovateľ': 'LAURIN MEDICA, s.r.o.\nBelanského\n1345\n02404\nKysucké Nové Mesto\nIČO: 31634061'}","Prevádzkovateľ platnosť od: 22.01.2020
Pondelok: 7:00-15:15
Utorok: 7:00-15:15
Streda: 7:00-15:15
Štvrtok: 7:00-15:15
Piatok: 7:00-15:15
Sobota: zatvorené
Nedeľa: zatvorené",49.3005347,18.7852590,"Belanského
1345/79
02401
Kysucké Nové Mesto",MESTSKÁ LEKÁREŇ,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/kysucke-nove-mesto/mestska-lekaren.html?page_id=3417,7,Kysucké,27
65-52880061-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-52880061-A0001', 'Miesto prevádzkovania': 'Štúrova\n1643/36\n03101\nLiptovský Mikuláš', 'Mobil': '0919218732', 'Email': 'lekarenujakuba@gmail.com', 'Prevádzkovateľ': 'ATM Medic, s.r.o.\n1. mája\n1207\n03101\nLiptovský Mikuláš\nIČO: 52880061'}","Prevádzkovateľ platnosť od: 01.09.2022
Pondelok: 7:30-16:00
Utorok: 7:30-16:00
Streda: 7:30-16:00
Štvrtok: 7:30-16:00
Piatok: 7:30-16:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0863154,19.6059157,"Štúrova
1643/36
03101
Liptovský Mikuláš",Lekáreň u Jakuba,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-u-jakuba.html?page_id=143659,7,Liptovský,30
65-48115789-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-48115789-A0001', 'Miesto prevádzkovania': 'Kamenné pole\n4449/3\n03101\nLiptovský Mikuláš', 'Mobil': '901961229', 'Email': 'drmax229@drmax.sk', 'Prevádzkovateľ': 'Dr.Max 96 s.r.o.\nMoldavská cesta\n8/A\n04011\nKošice\nIČO: 48115789'}","Prevádzkovateľ platnosť od: 30.11.2020
Pondelok: 8:00-20:00
Utorok: 8:00-20:00
Streda: 8:00-20:00
Štvrtok: 8:00-20:00
Piatok: 8:00-20:00
Sobota: 8:00-20:00
Nedeľa: 8:00-20:00",49.07742680,19.60395910,"Kamenné pole
4449/3
03101
Liptovský Mikuláš",Lekáreň Dr. Max,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-dr.-max.html?page_id=135965,7,Liptovský,30
65-52031004-A0001,"{'Druh': 'Výdajňa zdravotníckych pomôcok', 'Identifikátor': '65-52031004-A0001', 'Miesto prevádzkovania': 'OC CENTRAL\nNámestie mieru\n1\n03101\nLiptovský Mikuláš', 'Mobil': '+421 905 846 306', 'Email': 'zdravicko@zdravicko.shop', 'Prevádzkovateľ': 'MEDIZDRAV, s.r.o.\nBrezová\n497/11\n03104\nLiptovský Mikuláš\nIČO: 52031004'}","Prevádzkovateľ platnosť od: 08.07.2022
Pondelok: 8:00-16:00
Utorok: 8:00-16:00
Streda: 8:00-16:00
Štvrtok: 8:00-16:00
Piatok: 8:00-16:00
Sobota: zatvorené
Nedeľa: zatvorené",49.08588780,19.61162200,"OC CENTRAL
Námestie mieru
1
03101
Liptovský Mikuláš",Výdajňa zdravotníckych pomôcok ZDRAVÍČKO,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/vydajna-zdravotnickych-pomocok-zdravicko.html?page_id=130839,7,Liptovský,30
65-51757541-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-51757541-A0001', 'Miesto prevádzkovania': 'Smrečianska\n664\n03104\nLiptovský Mikuláš', 'Mobil': '0944899982', 'Email': 'lekaren.slnieckolm1@gmail.com', 'Prevádzkovateľ': 'Pharmaceutiques s.r.o.\nHorná Strieborná\n22\n97401\nBanská Bystrica\nIČO: 51757541'}","Prevádzkovateľ platnosť od: 28.06.2021
Pondelok: 8:30-17:30
Utorok: 8:30-17:30
Streda: 8:30-17:30
Štvrtok: 8:30-17:30
Piatok: 8:30-17:30
Sobota: 8:30-12:00
Nedeľa: zatvorené",49.0782403,19.6512955,"Smrečianska
664
03104
Liptovský Mikuláš",Lekáreň Slniečko,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-slniecko.html?page_id=129718,7,Liptovský,30
65-44276478-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44276478-A0001', 'Miesto prevádzkovania': 'SNP\n226\n03301\nLiptovský Hrádok', 'Telefón': '+421 445221133', 'Email': 'lekaren.vcielka@gmail.com', 'Prevádzkovateľ': 'TEXEL, s.r.o.\nKapitána Nálepku\n511\n03301\nLiptovský Hrádok\nIČO: 44276478'}","Prevádzkovateľ platnosť od: 02.11.2017
Pondelok: 8:00-16:30
Utorok: 8:00-16:30
Streda: 8:00-16:30
Štvrtok: 8:00-16:30
Piatok: 8:00-16:30
Sobota: 8:00-12:00
Nedeľa: zatvorené",49.0376421,19.7206170,"SNP
226
03301
Liptovský Hrádok",Lekáreň VČIELKA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-vcielka.html?page_id=125410,7,Liptovský,30
65-17336163-A0058,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-17336163-A0058', 'Miesto prevádzkovania': 'Palúčanská\n25\n03123\nLiptovský Mikuláš', 'Telefón': '+421 445563262', 'Prevádzkovateľ': 'Liptovská nemocnica s poliklinikou MUDr. Ivana Stodolu Liptovský Mikuláš\nPalúčanská\n214/25\n03101\nLiptovský Mikuláš\nIČO: 17336163\nwww.nsplm.sk'}","Dočasná zmena od 162021 do 3092022Sanitačná prestávka 12001230 pozrite pohotovostné lekárne v okrese Liptovský Mikuláš platnosť od: 11.03.2016
Pondelok: 7:30-15:30
Utorok: 7:30-15:30
Streda: 7:30-15:30
Štvrtok: 7:30-15:30
Piatok: 7:30-15:30
Sobota: zatvorené
Nedeľa: zatvorené",49.0847466,19.5979604,"Palúčanská
25
03123
Liptovský Mikuláš",Lekáreň Liptovskej nemocnice,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-liptovskej-nemocnice.html?page_id=92785,7,Liptovský,30
65-48134023-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-48134023-A0001', 'Miesto prevádzkovania': 'Jánošíkovo nábrežie\n1212/2\n03101\nLiptovský Mikuláš', 'Prevádzkovateľ': 'LM pharm spol. s r.o.\nČapajevova\n23\n08001\nPrešov\nIČO: 48134023'}","Prevádzkovateľ platnosť od: 04.02.2016
Pondelok: 7:00-15:30
Utorok: 7:00-15:30
Streda: 7:00-15:30
Štvrtok: 7:00-15:30
Piatok: 7:00-15:30
Sobota: zatvorené
Nedeľa: zatvorené",49.0871566,19.6048889,"Jánošíkovo nábrežie
1212/2
03101
Liptovský Mikuláš",Lekáreň Schneider,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-schneider.html?page_id=92209,7,Liptovský,30
65-47106352-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-47106352-A0001', 'Miesto prevádzkovania': 'Námestie mieru\n1\n03101\nLiptovský Mikuláš', 'Telefón': '+421 905713833', 'Prevádzkovateľ': 'EkoMedica s.r.o.\nBudatínska\n18\n83154\nBratislava-Petržalka\nIČO: 47106352'}","Prevádzkovateľ platnosť od: 01.01.2020
Pondelok: 8:00-19:00
Utorok: 8:00-19:00
Streda: 8:00-19:00
Štvrtok: 8:00-19:00
Piatok: 8:00-19:00
Sobota: 8:00-19:00
Nedeľa: 9:00-19:00",49.0858878,19.6116220,"Námestie mieru
1
03101
Liptovský Mikuláš",Lekáreň APOTHEKE,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-apotheke.html?page_id=84357,7,Liptovský,30
65-47728434-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-47728434-A0001', 'Miesto prevádzkovania': 'Jánošíkovo nábrežie\n2\n03101\nLiptovský Mikuláš', 'Prevádzkovateľ': 'PHARMACY-PR, spol. s r.o.\nČapajevova\n23\n08001\nPrešov\nIČO: 47728434'}","Prevádzkovateľ platnosť od: 01.07.2015
Pondelok: 7:00-15:30
Utorok: 7:00-15:30
Streda: 7:00-15:30
Štvrtok: 7:00-15:30
Piatok: 7:00-15:30
Sobota: zatvorené
Nedeľa: zatvorené",49.0873113,19.6038551,"Jánošíkovo nábrežie
2
03101
Liptovský Mikuláš",Lekáreň Schneider,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-schneider-1.html?page_id=76464,7,Liptovský,30
65-47403420-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-47403420-A0001', 'Miesto prevádzkovania': 'Zdravotné stredisko\nĽubeľa\n462\n03214\nĽubeľa', 'Telefón': '+421 445514166', 'Web': 'http://www.pharmateam.sk', 'Prevádzkovateľ': 'PharmaTeam s.r.o.\nTatranské námestie\n4582/5\n05801\nPoprad\nIČO: 47403420'}","Prevádzkovateľ platnosť od: 08.01.2018
Pondelok: 7:00-15:00
Utorok: 7:00-15:00
Streda: 7:00-15:00
Štvrtok: 7:00-15:00
Piatok: 7:00-15:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0498734,19.4830806,"Zdravotné stredisko
Ľubeľa
462
03214
Ľubeľa",Lekáreň ĽUBEĽA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-lubela.html?page_id=66561,7,Liptovský,30
65-47684992-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-47684992-A0001', 'Miesto prevádzkovania': 'Demänovská cesta\n745\n03101\nLiptovský Mikuláš', 'Prevádzkovateľ': 'Dr.Max 43 s.r.o.\nMoldavská cesta\n8/A\n04011\nKošice - mestská časť Západ\nIČO: 47684992'}","Prevádzkovateľ platnosť od: 01.11.2014
Pondelok: 8:00-20:00
Utorok: 8:00-20:00
Streda: 8:00-20:00
Štvrtok: 8:00-20:00
Piatok: 8:00-20:00
Sobota: 8:00-20:00
Nedeľa: 8:00-20:00",49.0808029,19.6016508,"Demänovská cesta
745
03101
Liptovský Mikuláš",Lekáreň Dr. Max,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-dr.-max-1.html?page_id=66247,7,Liptovský,30
65-47468351-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-47468351-A0001', 'Miesto prevádzkovania': 'OC STOP SHOP\n1. mája\n41\n03601\nLiptovský Mikuláš', 'Prevádzkovateľ': 'BENU SK 32, s.r.o.\nPribylinská\n2/A\n83104\nBratislava - mestská časť Rača\nIČO: 47468351'}","Prevádzkovateľ platnosť od: 01.04.2014
Pondelok: 8:00-20:00
Utorok: 8:00-20:00
Streda: 8:00-20:00
Štvrtok: 8:00-20:00
Piatok: 8:00-20:00
Sobota: 8:00-20:00
Nedeľa: 8:00-20:00
Nedeľa: od 16.03.2020 do odvolania prevádzkové hodiny lekárne:
pondelok - piatok od 08.00 - 19.00 hod.
sobota, nedeľaod 08.00 - 15.00 hod.",49.0812381,19.6193906,"OC STOP SHOP
1. mája
41
03601
Liptovský Mikuláš",Lekáreň BENU,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-benu.html?page_id=64470,7,Liptovský,30
65-44739991-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44739991-A0001', 'Miesto prevádzkovania': 'Garbiarska\n4614\n03101\nLiptovský Mikuláš', 'Prevádzkovateľ': 'RD Medical Trade, s. r. o.\nOndrašovská\n104/627\n03105\nLiptovský Mikuláš\nIČO: 44739991'}","Prevádzkovateľ platnosť od: 16.04.2014
Pondelok: 8:00-17:00
Utorok: 8:00-17:00
Streda: 8:00-17:00
Štvrtok: 8:00-17:00
Piatok: 8:00-17:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0821895,19.6122710,"Garbiarska
4614
03101
Liptovský Mikuláš",Lekáreň KAMILKA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-kamilka.html?page_id=59959,7,Liptovský,30
65-46043667-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-46043667-A0001', 'Miesto prevádzkovania': 'Námestie osloboditeľov\n87\n03101\nLiptovský Mikuláš', 'Prevádzkovateľ': 'Dr.Max 17 s.r.o.\nMoldavská cesta\n8/8/A\n04001\nKošice - mestská časť Juh\nIČO: 46043667'}","Prevádzkovateľ platnosť od: 25.11.2014
Pondelok: 7:30-16:00
Utorok: 7:30-16:00
Streda: 7:30-16:00
Štvrtok: 7:30-16:00
Piatok: 7:30-16:00
Sobota: 7:30-16:00
Nedeľa: 7:30-16:00",49.0831819,19.6131114,"Námestie osloboditeľov
87
03101
Liptovský Mikuláš",Lekáreň Dr. Max,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-dr.-max-3.html?page_id=59674,7,Liptovský,30
65-46381741-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-46381741-A0001', 'Miesto prevádzkovania': 'Pri železnici\n1737\nLiptovský Hrádok', 'Telefón': '+421 445222095\n+421 445209427', 'Prevádzkovateľ': 'PHARMLIPTOV, s.r.o.\nPri železnici\n1737\n03301\nLiptovský Hrádok\nIČO: 46381741'}","Prevádzkovateľ platnosť od: 01.01.2020
Pondelok: 7:00-16:00
Utorok: 7:00-16:00
Streda: 7:00-16:00
Štvrtok: 7:00-16:00
Piatok: 7:00-16:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0387673,19.7209412,"Pri železnici
1737
Liptovský Hrádok",Lekáreň PHARMACIA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-pharmacia.html?page_id=25947,7,Liptovský,30
65-31929834-A0001,"{'Druh': 'Výdajňa zdravotníckych pomôcok', 'Identifikátor': '65-31929834-A0001', 'Miesto prevádzkovania': 'Jánošíkovo nábr.\n1212/2\n03101\nLiptovský Mikuláš', 'Telefón': '+421 445525444', 'Prevádzkovateľ': 'Soňa Vrabcová\nIČO: 31929834'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 7:30-16:00
Utorok: 7:30-16:00
Streda: 7:30-16:00
Štvrtok: 7:30-16:00
Piatok: 7:30-16:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0868491,19.6048928,"Jánošíkovo nábr.
1212/2
03101
Liptovský Mikuláš",Výdajňa zdravotníckych  pomôcok S.V.,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/vydajna-zdravotnickych-pomocok-s.v..html?page_id=3552,7,Liptovský,30
65-42067154-A0001,"{'Druh': 'Výdajňa ortopedicko-protetických zdravotníckych pomôcok', 'Identifikátor': '65-42067154-A0001', 'Miesto prevádzkovania': '1.mája\n113/19\n03101\nLiptovský Mikuláš', 'Telefón': '+421 445526971', 'Prevádzkovateľ': 'Jana Šúryová\nIČO: 42067154'}","Prevádzkovateľ platnosť od: 28.02.2018
Pondelok: 8:30-12:00  ||12:45-16:00
Utorok: 8:30-12:00  ||12:45-16:00
Streda: 8:30-12:00  ||12:45-16:00
Štvrtok: 8:30-12:00  ||12:45-16:00
Piatok: 8:30-12:00  ||12:45-16:00
Sobota: 9:00-11:30
Nedeľa: zatvorené",49.0821187,19.6158658,"1.mája
113/19
03101
Liptovský Mikuláš",Výdajňa zdravotníckych pomôcok,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/vydajna-zdravotnickych-pomocok.html?page_id=3554,7,Liptovský,30
65-00622931-A0001,"{'Druh': 'Pobočka verejnej lekárne', 'Identifikátor': '65-00622931-A0001', 'Miesto prevádzkovania': 'Hlavná\n506/0\n03261\nVažec', 'Telefón': '+421 445294129', 'Prevádzkovateľ': 'PharmDr. Mária Feriancová\nIČO: 00622931'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 12:30-16:00
Utorok: 12:30-16:00
Streda: 12:30-16:00
Štvrtok: 12:30-16:00
Piatok: 12:30-16:00
Sobota: zatvorené
Nedeľa: zatvorené",49.05798874,19.98288807,"Hlavná
506/0
03261
Važec",Lekáreň VÝCHODNÁ - pobočka,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-vychodna-pobocka.html?page_id=3517,7,Liptovský,30
65-00622931-A0002,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-00622931-A0002', 'Miesto prevádzkovania': 'ObZS\n191\n03232\nVýchodná', 'Telefón': '+421 445295329 ,445294129', 'Prevádzkovateľ': 'PharmDr. Mária Feriancová\nIČO: 00622931'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 8:30-12:00
Utorok: 8:30-12:00
Streda: 8:30-12:00
Štvrtok: 8:30-12:00
Piatok: 8:30-12:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0583315,19.8954234,"ObZS
191
03232
Východná",Lekáreň VÝCHODNÁ,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-vychodna.html?page_id=3516,7,Liptovský,30
65-00622877-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-00622877-A0001', 'Miesto prevádzkovania': 'Smrečianska\n677/16\n03104\nLiptovský Mikuláš', 'Telefón': '+421 445534254', 'Prevádzkovateľ': 'Mgr. Viera Mokrišová\nIČO: 00622877'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 8:00-17:00
Utorok: 8:00-17:00
Streda: 8:00-17:00
Štvrtok: 8:00-17:00
Piatok: 8:00-17:00
Sobota: 8:00-11:00
Nedeľa: zatvorené",49.07876670,19.65133840,"Smrečianska
677/16
03104
Liptovský Mikuláš",Lekáreň PODBREZINY,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-podbreziny.html?page_id=3449,7,Liptovský,30
65-31642632-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-31642632-A0001', 'Miesto prevádzkovania': 'Hradná\n529\n03301\nLiptovský Hrádok', 'Telefón': '+421 445223776', 'Email': 'gogolova@lm.psg.sk', 'Prevádzkovateľ': 'Lekáreň na Hradnej, spol. s.r.o.\nRačianska\n153\n03301\nBratislava - mestská časť Rača\nIČO: 31642632'}","Prevádzkovateľ platnosť od: 03.10.2018
Pondelok: 6:30-17:00
Utorok: 6:30-17:00
Streda: 6:30-17:00
Štvrtok: 6:30-17:00
Piatok: 6:30-17:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0395066,19.7271388,"Hradná
529
03301
Liptovský Hrádok",Lekáreň NA HRADNEJ,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-na-hradnej.html?page_id=3422,7,Liptovský,30
65-44030461-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44030461-A0001', 'Miesto prevádzkovania': 'Kamenné pole\n4447/2\n03101\nLiptovský Mikuláš', 'Prevádzkovateľ': 'VitalPharm, spol. s r. o.\nČapajevova\n23\n08001\nPrešov\nIČO: 44030461'}","Prevádzkovateľ platnosť od: 06.06.2018
Pondelok: 8:00-20:00
Utorok: 8:00-20:00
Streda: 8:00-20:00
Štvrtok: 8:00-20:00
Piatok: 8:00-20:00
Sobota: 8:00-20:00
Nedeľa: 8:00-20:00",49.0776975,19.6051304,"Kamenné pole
4447/2
03101
Liptovský Mikuláš",Lekáreň Schneider,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-schneider-2.html?page_id=3406,7,Liptovský,30
65-44882645-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-44882645-A0001', 'Miesto prevádzkovania': 'J. D. Matejovie\n542/21\n03301\nLiptovský Hrádok', 'Mobil': '+421 901961516', 'Prevádzkovateľ': 'BUTYKS s. r. o.\nMoldavská cesta\n8/A\n04011\nKošice - mestská časť Juh\nIČO: 44882645'}","Prevádzkovateľ platnosť od: 28.02.2012
Pondelok: 7:00-17:00
Utorok: 7:00-17:00
Streda: 7:00-17:00
Štvrtok: 7:00-17:00
Piatok: 7:00-17:00
Sobota: zatvorené
Nedeľa: zatvorené",49.03985131,19.72515670,"J. D. Matejovie
542/21
03301
Liptovský Hrádok",Lekáreň Dr. Max,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-dr.-max-2.html?page_id=3360,7,Liptovský,30
65-36602965-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-36602965-A0001', 'Miesto prevádzkovania': 'Garbiarska\n905\n03101\nLiptovský Mikuláš', 'Telefón': '+421 901961019', 'Prevádzkovateľ': 'MEDISELL s.r.o.\nMoldavská cesta\n8/A/8/A\n04001\nKošice - mestská časť Juh\nIČO: 36602965'}","Prevádzkovateľ platnosť od: 01.09.2020
Pondelok: 8:00-18:00
Utorok: 8:00-18:00
Streda: 8:00-18:00
Štvrtok: 8:00-18:00
Piatok: 8:00-18:00
Sobota: zatvorené
Nedeľa: zatvorené",49.0808571,19.6143936,"Garbiarska
905
03101
Liptovský Mikuláš",Lekáreň Dr. Max,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-dr.-max-4.html?page_id=3358,7,Liptovský,30
65-00622826-A0001,"{'Druh': 'Verejná lekáreň', 'Identifikátor': '65-00622826-A0001', 'Miesto prevádzkovania': 'Námestie osloboditeľov\n79/18\n03101\nLiptovský Mikuláš', 'Telefón': '+421 445522201', 'Prevádzkovateľ': 'PharmDr. Soňa Hubková\nIČO: 00622826'}","Prevádzkovateľ platnosť od: 06.09.2021
Pondelok: 8:00-11:30  ||11:30-16:30
Utorok: 8:00-11:30  ||11:30-16:30
Streda: 8:30-11:30  ||11:30-16:30
Štvrtok: 8:00-11:30  ||11:30-16:30
Piatok: 8:00-11:30  ||11:30-16:30
Sobota: zatvorené
Nedeľa: zatvorené",49.0836406,19.6132987,"Námestie osloboditeľov
79/18
03101
Liptovský Mikuláš",Lekáreň APIA,https://www.e-vuc.sk/zsk/zdravotnictvo/lekarne-a-vydajne-zdravotnickych-pomocok/liptovsky-mikulas/lekaren-apia.html?page_id=3320,7,Liptovský,30
